5,OH,26,CNO2,256.5,261.6
5,OH,27,ACNO2,157.1,561.6
5,OH,28,CS2,488.9,609.8
5,OH,29,CH3SH,147.5,461.6
5,OH,30,Furfural,-120.5,521.6
5,OH,31,DOH,-318.9,267.6
5,OH,32,I,313.5,501.3
5,OH,33,Br,133.4,721.9
5,OH,34,C~C,727,68.95
5,OH,35,Me2SO,-202.1,-25.87
5,OH,36,ACRY,74.27,389.3
5,OH,37,ClCC,225.8,738.9
5,OH,38,ACF,44.78,649.7
5,OH,39,DMF,-143.9,64.16
5,OH,41,COO,190.3,88.63
5,OH,42,SiH2,-817.7,1913
5,OH,44,NMP,-504.2,796.9
5,OH,45,CClF,72.96,794.4
5,OH,46,CON,-382.7,394.8
5,OH,47,OCCOH,-248.3,517.5
5,OH,49,Morph,104.7,-61.2
5,OH,50,Thioph,57.65,682.5
6,CH3OH,7,H2O,-181,289.6
6,CH3OH,8,ACOH,-101.7,-265.2
6,CH3OH,9,CH2CO,23.39,108.7
6,CH3OH,10,CHO,306.4,-340.2
6,CH3OH,11,CCOO,-10.72,249.6
6,CH3OH,12,HCOO,179.7,227.8
6,CH3OH,13,CH2O,-128.6,238.4
6,CH3OH,14,CNH2,359.3,-481.7
6,CH3OH,15,CNH,-20.98,-370.3
6,CH3OH,16,(C)3N,53.9,-406.8
6,CH3OH,17,ACNH2,489.7,-118.1
6,CH3OH,18,Pyridine,580.5,-378.2
6,CH3OH,19,CCN,53.28,162.6
6,CH3OH,20,COOH,-202,339.8
6,CH3OH,21,CCl,-38.32,529
6,CH3OH,22,CCl2,-102.5,669.9
6,CH3OH,23,CCl3,-139.4,649.1
6,CH3OH,24,CCl4,-44.76,709.6
6,CH3OH,25,ACCl,-28.25,612.8
6,CH3OH,26,CNO2,75.14,252.6
6,CH3OH,28,CS2,-31.09,914.2
6,CH3OH,29,CH3SH,17.5,448.6
6,CH3OH,31,DOH,-119.2,240.8
6,CH3OH,32,I,212.1,431.3
6,CH3OH,33,Br,106.3,494.7
6,CH3OH,35,Me2SO,-399.3,695
6,CH3OH,36,ACRY,-5.224,218.8
6,CH3OH,37,ClCC,33.47,528
6,CH3OH,38,ACF,-48.25,645.9
6,CH3OH,39,DMF,-172.4,172.2
6,CH3OH,41,COO,165.7,171
6,CH3OH,45,CClF,-52.1,762.7
6,CH3OH,48,CH2S,37.63,420
6,CH3OH,49,Morph,-59.4,-89.24
6,CH3OH,50,Thioph,-46.01,597.8
7,H2O,8,ACOH,324.5,-601.8
7,H2O,9,CH2CO,-195.4,472.5
7,H2O,10,CHO,-116,480.8
7,H2O,11,CCOO,72.87,200.8
7,H2O,13,CH2O,540.5,-314.7
7,H2O,14,CNH2,48.89,-330.4
7,H2O,15,CNH,168,-448.2
7,H2O,16,(C)3N,304,-598.8
7,H2O,17,ACNH2,243.2,-341.6
7,H2O,18,Pyridine,459,-332.9
7,H2O,19,CCN,112.6,242.8
7,H2O,20,COOH,-14.09,-66.17
7,H2O,21,CCl,325.4,698.2
7,H2O,22,CCl2,370.4,708.7
7,H2O,23,CCl3,353.7,826.7
7,H2O,24,CCl4,497.5,1201
7,H2O,25,ACCl,133.9,-274.5
7,H2O,26,CNO2,220.6,417.9
7,H2O,27,ACNO2,399.5,360.7
7,H2O,28,CS2,887.1,1081
7,H2O,30,Furfural,188,23.48
7,H2O,31,DOH,12.72,-137.4
7,H2O,35,Me2SO,-139,-240
7,H2O,36,ACRY,160.8,386.6
7,H2O,39,DMF,319,-287.1
7,H2O,41,COO,-197.5,284.4
7,H2O,42,SiH2,-363.8,180.2
7,H2O,44,NMP,-452.2,832.2
7,H2O,46,CON,835.6,-509.3
7,H2O,47,OCCOH,139.6,-205.7
7,H2O,49,Morph,407.9,-384.3
8,ACOH,9,CH2CO,-356.1,-133.1
8,ACOH,10,CHO,-271.1,-155.6
8,ACOH,11,CCOO,-449.4,-36.72
8,ACOH,13,CH2O,-162.9,-178.5
8,ACOH,17,ACNH2,119.9,-253.1
8,ACOH,18,Pyridine,-305.5,-341.6
8,ACOH,20,COOH,408.9,-11
8,ACOH,24,CCl4,1827,10000
8,ACOH,25,ACCl,6915,622.3
8,ACOH,28,CS2,8484,1421
8,ACOH,31,DOH,-687.1,838.4
8,ACOH,41,COO,-494.2,-167.3
8,ACOH,44,NMP,-659,-234.7
8,ACOH,50,Thioph,1005,810.5
9,CH2CO,10,CHO,-37.36,128
9,CH2CO,11,CCOO,-213.7,372.2
9,CH2CO,12,HCOO,-190.4,385.4
9,CH2CO,13,CH2O,-103.6,191.1
9,CH2CO,15,CNH,-174.2,394.6
9,CH2CO,16,(C)3N,-169,225.3
9,CH2CO,17,ACNH2,6201,-450.3
9,CH2CO,18,Pyridine,7.341,29.1
9,CH2CO,19,CCN,481.7,-287.5
9,CH2CO,20,COOH,669.4,-297.8
9,CH2CO,21,CCl,-191.7,286.3
9,CH2CO,22,CCl2,-130.3,82.86
9,CH2CO,23,CCl3,-354.6,552.1
9,CH2CO,24,CCl4,-39.2,372
9,CH2CO,25,ACCl,-119.8,518.4
9,CH2CO,26,CNO2,137.5,-142.6
9,CH2CO,27,ACNO2,548.5,-101.5
9,CH2CO,28,CS2,216.1,303.7
9,CH2CO,29,CH3SH,-46.28,160.6
9,CH2CO,30,Furfural,-163.7,317.5
9,CH2CO,31,DOH,71.46,135.4
9,CH2CO,32,I,53.59,138
9,CH2CO,33,Br,245.2,-142.6
9,CH2CO,34,C~C,-246.6,443.6
9,CH2CO,35,Me2SO,-44.58,110.4
9,CH2CO,37,ClCC,-34.57,-40.9
9,CH2CO,39,DMF,-61.7,97.04
9,CH2CO,41,COO,-18.8,123.4
9,CH2CO,42,SiH2,-588.9,992.4
9,CH2CO,47,OCCOH,37.54,156.4
9,CH2CO,50,Thioph,-162.6,278.8
10,CHO,11,CCOO,-110.3,185.1
10,CHO,12,HCOO,766,-236.5
10,CHO,13,CH2O,304.1,-7.838
10,CHO,20,COOH,497.5,-165.5
10,CHO,21,CCl,751.9,-47.51
10,CHO,22,CCl2,67.52,190.6
10,CHO,23,CCl3,-483.7,242.8
10,CHO,32,I,117,245.9
10,CHO,36,ACRY,-339.2,354
10,CHO,37,ClCC,172.4,183.8
10,CHO,39,DMF,-268.8,13.89
10,CHO,41,COO,-275.5,577.5
11,CCOO,12,HCOO,-241.8,1167
11,CCOO,13,CH2O,-235.7,461.3
11,CCOO,15,CNH,-73.5,136
11,CCOO,16,(C)3N,-196.7,2889
11,CCOO,17,ACNH2,475.5,-294.8
11,CCOO,19,CCN,494.6,-266.6
11,CCOO,20,COOH,660.2,-256.3
11,CCOO,21,CCl,-34.74,35.38
11,CCOO,22,CCl2,108.9,-132.9
11,CCOO,23,CCl3,-209.7,176.5
11,CCOO,24,CCl4,54.47,129.5
11,CCOO,25,ACCl,442.4,-171.1
11,CCOO,26,CNO2,-81.13,129.3
11,CCOO,28,CS2,183,243.8
11,CCOO,30,Furfural,202.3,-146.3
11,CCOO,31,DOH,-101.7,152
11,CCOO,32,I,148.3,21.92
11,CCOO,33,Br,18.88,24.37
11,CCOO,35,Me2SO,52.08,41.57
11,CCOO,36,ACRY,-28.61,175.5
11,CCOO,37,ClCC,-275.2,611.3
11,CCOO,39,DMF,85.33,-82.12
11,CCOO,41,COO,560.2,-234.9
11,CCOO,47,OCCOH,151.8,-3.443
12,HCOO,13,CH2O,-234,457.3
12,HCOO,18,Pyridine,-233.4,554.4
12,HCOO,19,CCN,-47.25,99.37
12,HCOO,20,COOH,-268.1,193.9
12,HCOO,23,CCl3,-126.2,235.6
12,HCOO,24,CCl4,179.7,351.9
12,HCOO,25,ACCl,24.28,383
12,HCOO,29,CH3SH,103.9,201.5
12,HCOO,37,ClCC,-11.4,134.5
12,HCOO,39,DMF,308.9,-116.7
12,HCOO,41,COO,-122.3,145.4
13,CH2O,14,CNH2,-78.36,222.1
13,CH2O,15,CNH,251.5,-56.08
13,CH2O,16,(C)3N,5422,-194.1
13,CH2O,18,Pyridine,213.2,-156.1
13,CH2O,19,CCN,-18.51,38.81
13,CH2O,20,COOH,664.6,-338.5
13,CH2O,21,CCl,301.1,225.4
13,CH2O,22,CCl2,137.8,-197.7
13,CH2O,23,CCl3,-154.3,-20.93
13,CH2O,24,CCl4,47.67,113.9
13,CH2O,25,ACCl,134.8,-25.15
13,CH2O,26,CNO2,95.18,-94.49
13,CH2O,28,CS2,140.9,112.4
13,CH2O,29,CH3SH,-8.538,63.71
13,CH2O,30,Furfural,170.1,-87.31
13,CH2O,31,DOH,-20.11,9.207
13,CH2O,32,I,-149.5,476.6
13,CH2O,33,Br,-202.3,736.4
13,CH2O,35,Me2SO,128.8,-93.51
13,CH2O,37,ClCC,240.2,-217.9
13,CH2O,38,ACF,-273.9,167.1
13,CH2O,39,DMF,254.8,-158.2
13,CH2O,41,COO,417,-247.8
13,CH2O,42,SiH2,1338,448.5
14,CNH2,15,CNH,-107.2,127.4
14,CNH2,16,(C)3N,-41.11,38.89
14,CNH2,17,ACNH2,-200.7,-15.07
14,CNH2,19,CCN,358.9,-157.3
14,CNH2,21,CCl,-82.92,131.2
14,CNH2,24,CCl4,-99.81,261.1
14,CNH2,25,ACCl,30.05,108.5
14,CNH2,29,CH3SH,-70.14,106.7
14,CNH2,39,DMF,-164,49.7
14,CNH2,42,SiH2,-664.4,961.8
14,CNH2,43,SiO,275.9,-125.2
15,CNH,16,(C)3N,-189.2,865.9
15,CNH,19,CCN,147.1,-108.5
15,CNH,24,CCl4,71.23,91.13
15,CNH,25,ACCl,-18.93,102.2
15,CNH,38,ACF,570.9,-198.8
15,CNH,41,COO,-38.77,284.5
15,CNH,42,SiH2,448.1,1464
15,CNH,43,SiO,-1327,1604
16,(C)3N,22,CCl2,-73.85,-141.4
16,(C)3N,23,CCl3,-352.9,-293.7
16,(C)3N,24,CCl4,-262,316.9
16,(C)3N,25,ACCl,-181.9,2951
16,(C)3N,35,Me2SO,243.1,-257.2
16,(C)3N,38,ACF,-196.3,116.5
16,(C)3N,39,DMF,22.05,-185.2
17,ACNH2,18,Pyridine,89.7,117.4
17,ACNH2,19,CCN,-281.6,777.4
17,ACNH2,20,COOH,-396,493.8
17,ACNH2,21,CCl,287,429.7
17,ACNH2,22,CCl2,-111,140.8
17,ACNH2,24,CCl4,822,898.2
17,ACNH2,25,ACCl,617.5,334.9
